trip_id,start_time,end_time,start_station,end_station,duration_minutes,member_type
311,2023-06-01 19:28:08,2023-06-01 19:38:08,Central Park,Central Park,10,casual
314,2023-06-01 19:28:22,2023-06-01 19:59:22,Central Park,Riverside,31,casual
338,2023-06-01 19:28:47,2023-06-01 19:56:47,Midtown,Tech Campus,28,member
316,2023-06-01 19:33:41,2023-06-01 19:48:41,Pine Road,Maple Drive,15,casual
323,2023-06-01 19:35:40,2023-06-01 19:55:40,Elm Street,University,20,casual
334,2023-06-01 19:37:45,2023-06-01 19:50:45,Union Station,Riverside,13,member
312,2023-06-01 19:38:06,2023-06-01 19:57:06,Central Park,Market Square,19,member
333,2023-06-01 19:38:58,2023-06-01 19:47:58,Pine Road,Maple Drive,9,member
299,2023-06-01 19:39:52,2023-06-01 19:59:52,Riverside,Central Park,20,casual
303,2023-06-01 19:42:58,2023-06-01 20:14:58,Midtown,Riverside,32,casual
331,2023-06-01 19:44:08,2023-06-01 19:54:08,Midtown,Maple Drive,10,member
330,2023-06-01 19:44:24,2023-06-01 20:24:24,Pine Road,Midtown,40,casual
300,2023-06-01 19:46:27,2023-06-01 19:58:27,Harbor View,University,12,casual
313,2023-06-01 19:47:25,2023-06-01 20:12:25,Union Station,Pine Road,25,member
335,2023-06-01 19:48:57,2023-06-01 20:11:57,University,Lakeside,23,member
308,2023-06-01 19:54:12,2023-06-01 19:57:12,University,Union Station,3,member
329,2023-06-01 19:54:36,2023-06-01 20:23:36,Oak Avenue,Tech Campus,29,casual
332,2023-06-01 19:54:42,2023-06-01 20:24:42,Harbor View,City Hall,30,member
321,2023-06-01 19:56:06,2023-06-01 20:19:06,Central Park,Maple Drive,23,member
315,2023-06-01 19:57:43,2023-06-01 20:04:43,Union Station,Downtown,7,member
319,2023-06-01 19:58:15,2023-06-01 20:16:15,Union Station,Union Station,18,member
345,2023-06-01 20:08:05,2023-06-01 20:28:05,Central Park,Oak Avenue,20,member
350,2023-06-01 20:10:30,2023-06-01 20:16:30,Maple Drive,University,6,casual
347,2023-06-01 20:10:46,2023-06-01 20:39:46,Riverside,Riverside,29,member
343,2023-06-01 20:20:11,2023-06-01 20:31:11,Harbor View,Pine Road,11,member
348,2023-06-01 20:38:15,2023-06-01 20:51:15,Pine Road,Riverside,13,member
349,2023-06-01 20:50:30,2023-06-01 21:20:30,City Hall,Tech Campus,30,member
346,2023-06-01 20:50:59,2023-06-01 21:11:59,University,Maple Drive,21,member
351,2023-06-01 20:52:50,2023-06-01 21:14:50,Harbor View,Union Station,22,casual
344,2023-06-01 20:55:31,2023-06-01 21:18:31,Pine Road,Central Park,23,casual
360,2023-06-01 21:16:49,2023-06-01 21:42:49,Midtown,Lakeside,26,casual
357,2023-06-01 21:26:25,2023-06-01 21:53:25,Harbor View,Market Square,27,member
361,2023-06-01 21:32:45,2023-06-01 21:35:45,Maple Drive,Union Station,3,casual
354,2023-06-01 21:35:38,2023-06-01 22:01:38,Harbor View,City Hall,26,member
353,2023-06-01 21:35:46,2023-06-01 21:57:46,Market Square,Harbor View,22,member
358,2023-06-01 21:37:04,2023-06-01 21:53:04,University,Midtown,16,member
355,2023-06-01 21:45:30,2023-06-01 22:10:30,Union Station,Union Station,25,casual
356,2023-06-01 21:46:46,2023-06-01 22:24:46,Tech Campus,Harbor View,38,member
359,2023-06-01 21:58:07,2023-06-01 22:06:07,Riverside,Lakeside,8,member
352,2023-06-01 21:58:58,2023-06-01 22:17:58,Market Square,Oak Avenue,19,member
366,2023-06-01 22:07:49,2023-06-01 22:38:49,University,University,31,casual
370,2023-06-01 22:26:48,2023-06-01 22:55:48,City Hall,City Hall,29,member
368,2023-06-01 22:27:10,2023-06-01 22:48:10,Market Square,Elm Street,21,casual
365,2023-06-01 22:38:37,2023-06-01 23:06:37,Pine Road,Downtown,28,member
363,2023-06-01 22:40:45,2023-06-01 22:50:45,Pine Road,Union Station,10,casual
364,2023-06-01 22:41:09,2023-06-01 22:58:09,Pine Road,Central Park,17,member
369,2023-06-01 22:42:56,2023-06-01 22:53:56,University,Oak Avenue,11,member
372,2023-06-01 22:47:13,2023-06-01 23:14:13,Market Square,Union Station,27,casual
371,2023-06-01 22:49:51,2023-06-01 22:55:51,Tech Campus,Downtown,6,member
373,2023-06-01 22:52:31,2023-06-01 23:05:31,Union Station,City Hall,13,member
367,2023-06-01 22:57:05,2023-06-01 23:23:05,Elm Street,Midtown,26,member
362,2023-06-01 22:59:27,2023-06-01 23:16:27,Union Station,Midtown,17,casual
374,2023-06-01 23:41:18,2023-06-01 23:47:18,Maple Drive,University,6,member
375,2023-06-02 00:12:31,2023-06-02 00:41:31,Central Park,Elm Street,29,casual
376,2023-06-02 00:28:36,2023-06-02 00:48:36,Union Station,Maple Drive,20,member
379,2023-06-02 01:18:05,2023-06-02 01:30:05,Tech Campus,Union Station,12,member
378,2023-06-02 01:39:06,2023-06-02 02:18:06,Downtown,Pine Road,39,member
377,2023-06-02 01:48:12,2023-06-02 02:04:12,University,Harbor View,16,member
381,2023-06-02 02:00:42,2023-06-02 02:13:42,Oak Avenue,Lakeside,13,casual
382,2023-06-02 02:06:13,2023-06-02 02:22:13,Oak Avenue,Elm Street,16,casual
380,2023-06-02 02:30:31,2023-06-02 02:45:31,Union Station,Market Square,15,casual
383,2023-06-02 02:48:17,2023-06-02 03:05:17,Midtown,Harbor View,17,member
386,2023-06-02 03:22:55,2023-06-02 03:34:55,Tech Campus,Lakeside,12,member
384,2023-06-02 03:23:43,2023-06-02 03:50:43,Midtown,Tech Campus,27,casual
385,2023-06-02 03:52:15,2023-06-02 04:23:15,University,Oak Avenue,31,member
388,2023-06-02 04:38:07,2023-06-02 05:01:07,Maple Drive,Lakeside,23,casual
387,2023-06-02 04:46:53,2023-06-02 05:08:53,Midtown,Midtown,22,member
390,2023-06-02 05:12:00,2023-06-02 05:20:00,Pine Road,Downtown,8,member
389,2023-06-02 05:23:28,2023-06-02 05:30:28,Harbor View,Elm Street,7,member
391,2023-06-02 05:40:23,2023-06-02 06:16:23,Maple Drive,Tech Campus,36,casual
392,2023-06-02 06:14:38,2023-06-02 06:17:38,Lakeside,City Hall,3,member
393,2023-06-02 06:59:59,2023-06-02 07:18:59,Harbor View,Pine Road,19,casual
403,2023-06-02 07:05:50,2023-06-02 07:15:50,Midtown,Oak Avenue,10,casual
431,2023-06-02 07:06:22,2023-06-02 07:30:22,Union Station,City Hall,24,casual
412,2023-06-02 07:06:25,2023-06-02 07:21:25,Union Station,Elm Street,15,casual
407,2023-06-02 07:07:18,2023-06-02 07:28:18,Maple Drive,Oak Avenue,21,casual
402,2023-06-02 07:08:59,2023-06-02 07:37:59,Elm Street,Pine Road,29,casual
414,2023-06-02 07:09:38,2023-06-02 07:19:38,Market Square,Central Park,10,casual
401,2023-06-02 07:14:46,2023-06-02 07:31:46,Midtown,Pine Road,17,member
398,2023-06-02 07:15:15,2023-06-02 07:37:15,Riverside,Central Park,22,casual
394,2023-06-02 07:18:38,2023-06-02 07:26:38,Riverside,Maple Drive,8,member
421,2023-06-02 07:19:52,2023-06-02 07:26:52,Union Station,Elm Street,7,member
413,2023-06-02 07:20:09,2023-06-02 07:41:09,Riverside,Harbor View,21,casual
409,2023-06-02 07:20:24,2023-06-02 07:37:24,Union Station,Oak Avenue,17,member
423,2023-06-02 07:25:04,2023-06-02 07:34:04,Maple Drive,Midtown,9,member
422,2023-06-02 07:27:43,2023-06-02 07:30:43,Harbor View,Tech Campus,3,casual
430,2023-06-02 07:27:43,2023-06-02 07:30:43,Downtown,Central Park,3,casual
437,2023-06-02 07:28:23,2023-06-02 07:50:23,City Hall,Harbor View,22,member
426,2023-06-02 07:29:41,2023-06-02 07:38:41,Central Park,Oak Avenue,9,member
417,2023-06-02 07:30:40,2023-06-02 07:53:40,Maple Drive,University,23,member
395,2023-06-02 07:33:56,2023-06-02 07:36:56,Elm Street,Union Station,3,member
397,2023-06-02 07:35:55,2023-06-02 07:38:55,City Hall,Harbor View,3,casual
429,2023-06-02 07:36:06,2023-06-02 07:40:06,Central Park,University,4,casual
439,2023-06-02 07:36:30,2023-06-02 07:51:30,Lakeside,Oak Avenue,15,member
404,2023-06-02 07:38:04,2023-06-02 07:41:04,Pine Road,Tech Campus,3,member
433,2023-06-02 07:40:46,2023-06-02 07:55:46,Riverside,University,15,member
432,2023-06-02 07:41:21,2023-06-02 07:57:21,Oak Avenue,University,16,casual
399,2023-06-02 07:42:44,2023-06-02 08:09:44,Maple Drive,Union Station,27,member
416,2023-06-02 07:44:07,2023-06-02 07:59:07,Market Square,Downtown,15,casual
427,2023-06-02 07:44:30,2023-06-02 08:00:30,Riverside,Lakeside,16,casual
434,2023-06-02 07:44:38,2023-06-02 08:03:38,Central Park,Pine Road,19,casual
405,2023-06-02 07:45:47,2023-06-02 08:02:47,Pine Road,Lakeside,17,member
408,2023-06-02 07:47:07,2023-06-02 08:07:07,Oak Avenue,Tech Campus,20,member
428,2023-06-02 07:47:41,2023-06-02 08:10:41,Union Station,Tech Campus,23,casual
425,2023-06-02 07:48:50,2023-06-02 07:51:50,Downtown,Midtown,3,casual
420,2023-06-02 07:49:11,2023-06-02 08:04:11,Downtown,Harbor View,15,casual
435,2023-06-02 07:49:44,2023-06-02 08:21:44,City Hall,Lakeside,32,member
396,2023-06-02 07:50:05,2023-06-02 07:59:05,Market Square,Downtown,9,casual
418,2023-06-02 07:51:21,2023-06-02 07:58:21,Central Park,Downtown,7,casual
411,2023-06-02 07:51:43,2023-06-02 08:13:43,Pine Road,Oak Avenue,22,member
436,2023-06-02 07:52:41,2023-06-02 08:09:41,University,Market Square,17,member
410,2023-06-02 07:54:24,2023-06-02 08:11:24,University,Tech Campus,17,casual
406,2023-06-02 07:54:27,2023-06-02 08:02:27,Lakeside,Riverside,8,member
424,2023-06-02 07:54:35,2023-06-02 08:10:35,University,City Hall,16,member
419,2023-06-02 07:54:46,2023-06-02 08:18:46,Maple Drive,Union Station,24,casual
415,2023-06-02 07:54:51,2023-06-02 08:13:51,Tech Campus,Market Square,19,member
438,2023-06-02 07:58:32,2023-06-02 08:16:32,Riverside,Union Station,18,member
400,2023-06-02 07:59:20,2023-06-02 08:22:20,Midtown,University,23,casual
488,2023-06-02 08:03:27,2023-06-02 08:14:27,City Hall,Tech Campus,11,casual
478,2023-06-02 08:05:04,2023-06-02 08:19:04,Central Park,Oak Avenue,14,member
453,2023-06-02 08:06:42,2023-06-02 08:23:42,Downtown,Union Station,17,member
486,2023-06-02 08:10:43,2023-06-02 08:43:43,Midtown,Riverside,33,member
466,2023-06-02 08:11:33,2023-06-02 08:27:33,Downtown,Lakeside,16,member
454,2023-06-02 08:12:09,2023-06-02 08:24:09,Central Park,Oak Avenue,12,member
465,2023-06-02 08:14:24,2023-06-02 08:46:24,City Hall,Lakeside,32,casual
462,2023-06-02 08:15:04,2023-06-02 08:31:04,Pine Road,Elm Street,16,member
471,2023-06-02 08:16:00,2023-06-02 08:27:00,Pine Road,Elm Street,11,casual
448,2023-06-02 08:16:54,2023-06-02 08:34:54,City Hall,Elm Street,18,member
475,2023-06-02 08:18:17,2023-06-02 08:29:17,University,Elm Street,11,casual
450,2023-06-02 08:19:02,2023-06-02 08:48:02,Lakeside,Market Square,29,casual
463,2023-06-02 08:21:40,2023-06-02 08:51:40,City Hall,Tech Campus,30,casual
487,2023-06-02 08:23:53,2023-06-02 08:33:53,Central Park,Elm Street,10,member
469,2023-06-02 08:24:11,2023-06-02 08:28:11,Tech Campus,Lakeside,4,casual
442,2023-06-02 08:25:52,2023-06-02 08:39:52,Downtown,Elm Street,14,casual
477,2023-06-02 08:26:49,2023-06-02 08:36:49,Tech Campus,Downtown,10,member
456,2023-06-02 08:27:04,2023-06-02 08:37:04,Pine Road,Midtown,10,member
451,2023-06-02 08:28:08,2023-06-02 08:41:08,Oak Avenue,Harbor View,13,casual
457,2023-06-02 08:29:05,2023-06-02 08:44:05,Market Square,Pine Road,15,member
481,2023-06-02 08:30:31,2023-06-02 08:45:31,Elm Street,Pine Road,15,casual
440,2023-06-02 08:30:41,2023-06-02 08:45:41,Central Park,City Hall,15,member
467,2023-06-02 08:33:22,2023-06-02 08:42:22,Maple Drive,Oak Avenue,9,casual
443,2023-06-02 08:33:31,2023-06-02 08:41:31,City Hall,Elm Street,8,casual
485,2023-06-02 08:33:43,2023-06-02 09:07:43,Oak Avenue,Union Station,34,member
452,2023-06-02 08:33:58,2023-06-02 09:00:58,Elm Street,Elm Street,27,member
449,2023-06-02 08:34:10,2023-06-02 08:47:10,University,Pine Road,13,member
444,2023-06-02 08:34:45,2023-06-02 08:58:45,Lakeside,Lakeside,24,member
468,2023-06-02 08:35:17,2023-06-02 08:38:17,Central Park,Tech Campus,3,casual
447,2023-06-02 08:36:13,2023-06-02 08:54:13,Pine Road,Central Park,18,member
455,2023-06-02 08:37:22,2023-06-02 09:12:22,Market Square,Central Park,35,casual
474,2023-06-02 08:38:26,2023-06-02 08:54:26,Tech Campus,Lakeside,16,member
473,2023-06-02 08:40:23,2023-06-02 09:08:23,Maple Drive,Lakeside,28,member
472,2023-06-02 08:42:08,2023-06-02 09:08:08,Market Square,Union Station,26,casual
460,2023-06-02 08:42:41,2023-06-02 09:05:41,University,Downtown,23,member
445,2023-06-02 08:42:57,2023-06-02 08:46:57,City Hall,Central Park,4,casual
458,2023-06-02 08:44:09,2023-06-02 08:58:09,Maple Drive,Market Square,14,casual
446,2023-06-02 08:44:11,2023-06-02 09:12:11,Tech Campus,City Hall,28,member
459,2023-06-02 08:44:41,2023-06-02 09:01:41,Riverside,Maple Drive,17,member
441,2023-06-02 08:45:58,2023-06-02 08:54:58,Downtown,Lakeside,9,member
483,2023-06-02 08:47:00,2023-06-02 08:55:00,Maple Drive,University,8,casual
479,2023-06-02 08:47:18,2023-06-02 08:50:18,Elm Street,Midtown,3,member
484,2023-06-02 08:47:22,2023-06-02 09:05:22,Midtown,Downtown,18,casual
464,2023-06-02 08:49:17,2023-06-02 09:17:17,Market Square,Union Station,28,member
461,2023-06-02 08:50:27,2023-06-02 08:55:27,University,Union Station,5,casual
470,2023-06-02 08:50:34,2023-06-02 08:53:34,University,Harbor View,3,member
480,2023-06-02 08:55:00,2023-06-02 09:23:00,Elm Street,Midtown,28,casual
482,2023-06-02 08:56:34,2023-06-02 09:10:34,Oak Avenue,Riverside,14,casual
476,2023-06-02 08:56:59,2023-06-02 09:17:59,Downtown,City Hall,21,casual
497,2023-06-02 09:00:09,2023-06-02 09:18:09,Harbor View,University,18,member
523,2023-06-02 09:00:43,2023-06-02 09:03:43,Tech Campus,Tech Campus,3,casual
518,2023-06-02 09:03:19,2023-06-02 09:31:19,City Hall,Market Square,28,member
516,2023-06-02 09:03:24,2023-06-02 09:16:24,University,Elm Street,13,member
520,2023-06-02 09:03:42,2023-06-02 09:25:42,Maple Drive,Tech Campus,22,member
494,2023-06-02 09:06:00,2023-06-02 09:24:00,Tech Campus,Midtown,18,casual
511,2023-06-02 09:07:55,2023-06-02 09:23:55,Pine Road,Downtown,16,member
506,2023-06-02 09:08:07,2023-06-02 09:35:07,City Hall,Lakeside,27,member
514,2023-06-02 09:09:14,2023-06-02 09:22:14,City Hall,Central Park,13,member
507,2023-06-02 09:09:22,2023-06-02 09:12:22,Riverside,Union Station,3,casual
489,2023-06-02 09:15:53,2023-06-02 09:18:53,City Hall,Market Square,3,member
499,2023-06-02 09:17:06,2023-06-02 09:49:06,Harbor View,Central Park,32,member
515,2023-06-02 09:17:12,2023-06-02 09:44:12,Oak Avenue,Riverside,27,member
490,2023-06-02 09:18:16,2023-06-02 09:31:16,Riverside,Union Station,13,casual
508,2023-06-02 09:21:27,2023-06-02 09:38:27,Oak Avenue,Maple Drive,17,member
502,2023-06-02 09:21:57,2023-06-02 09:44:57,Union Station,Central Park,23,casual
519,2023-06-02 09:22:45,2023-06-02 09:32:45,Union Station,Central Park,10,member
522,2023-06-02 09:23:21,2023-06-02 09:38:21,Market Square,City Hall,15,member
498,2023-06-02 09:23:27,2023-06-02 09:33:27,Midtown,Central Park,10,member
495,2023-06-02 09:25:22,2023-06-02 09:53:22,Riverside,City Hall,28,member
521,2023-06-02 09:30:17,2023-06-02 09:51:17,Central Park,Market Square,21,casual
509,2023-06-02 09:30:18,2023-06-02 09:47:18,University,Riverside,17,member
503,2023-06-02 09:30:42,2023-06-02 09:53:42,Harbor View,Elm Street,23,member
512,2023-06-02 09:30:45,2023-06-02 10:03:45,Lakeside,Lakeside,33,member
491,2023-06-02 09:36:25,2023-06-02 09:55:25,Midtown,Pine Road,19,member
517,2023-06-02 09:40:14,2023-06-02 09:59:14,Union Station,Elm Street,19,member
504,2023-06-02 09:43:45,2023-06-02 10:00:45,Central Park,Tech Campus,17,casual
501,2023-06-02 09:45:12,2023-06-02 10:09:12,Central Park,University,24,member
513,2023-06-02 09:46:32,2023-06-02 09:59:32,Downtown,Oak Avenue,13,member
510,2023-06-02 09:46:32,2023-06-02 10:08:32,Central Park,Riverside,22,member
500,2023-06-02 09:47:27,2023-06-02 10:04:27,Union Station,Tech Campus,17,casual
505,2023-06-02 09:49:56,2023-06-02 09:53:56,Maple Drive,Downtown,4,casual
493,2023-06-02 09:54:31,2023-06-02 10:13:31,Harbor View,Tech Campus,19,member
492,2023-06-02 09:57:02,2023-06-02 10:23:02,Midtown,Harbor View,26,casual
496,2023-06-02 09:57:09,2023-06-02 10:15:09,University,City Hall,18,casual
528,2023-06-02 10:06:04,2023-06-02 10:36:04,Market Square,Maple Drive,30,member
530,2023-06-02 10:08:12,2023-06-02 10:12:12,Midtown,Midtown,4,casual
526,2023-06-02 10:08:40,2023-06-02 10:25:40,Oak Avenue,Midtown,17,casual
525,2023-06-02 10:13:37,2023-06-02 10:18:37,University,City Hall,5,casual
538,2023-06-02 10:17:13,2023-06-02 10:37:13,Riverside,Oak Avenue,20,casual
534,2023-06-02 10:17:44,2023-06-02 10:43:44,Oak Avenue,Union Station,26,casual
524,2023-06-02 10:23:47,2023-06-02 10:43:47,Tech Campus,Riverside,20,casual
537,2023-06-02 10:24:35,2023-06-02 10:27:35,Lakeside,University,3,member
532,2023-06-02 10:28:40,2023-06-02 10:41:40,City Hall,Harbor View,13,member
536,2023-06-02 10:43:34,2023-06-02 11:19:34,Central Park,Harbor View,36,casual
535,2023-06-02 10:44:12,2023-06-02 11:00:12,Maple Drive,Downtown,16,member
529,2023-06-02 10:48:12,2023-06-02 11:01:12,Elm Street,Maple Drive,13,member
527,2023-06-02 10:52:12,2023-06-02 11:04:12,Riverside,Maple Drive,12,member
531,2023-06-02 10:54:58,2023-06-02 11:19:58,Elm Street,Tech Campus,25,casual
539,2023-06-02 10:56:59,2023-06-02 11:19:59,Lakeside,Elm Street,23,member
533,2023-06-02 10:59:32,2023-06-02 11:02:32,Lakeside,Union Station,3,member
544,2023-06-02 11:00:41,2023-06-02 11:26:41,Tech Campus,Pine Road,26,member
547,2023-06-02 11:03:40,2023-06-02 11:28:40,Riverside,Maple Drive,25,casual
542,2023-06-02 11:09:56,2023-06-02 11:29:56,Market Square,Midtown,20,member
556,2023-06-02 11:10:56,2023-06-02 11:28:56,Central Park,Downtown,18,member
548,2023-06-02 11:11:16,2023-06-02 11:14:16,Union Station,Elm Street,3,casual
554,2023-06-02 11:11:29,2023-06-02 11:19:29,Central Park,Downtown,8,casual
555,2023-06-02 11:12:36,2023-06-02 11:15:36,Pine Road,Market Square,3,member
553,2023-06-02 11:14:46,2023-06-02 11:30:46,Midtown,Harbor View,16,member
540,2023-06-02 11:19:54,2023-06-02 11:25:54,Riverside,Market Square,6,casual
545,2023-06-02 11:23:20,2023-06-02 11:54:20,Elm Street,Market Square,31,casual
546,2023-06-02 11:26:57,2023-06-02 11:51:57,Oak Avenue,Market Square,25,member
541,2023-06-02 11:35:07,2023-06-02 11:54:07,Riverside,Market Square,19,member
551,2023-06-02 11:35:13,2023-06-02 11:55:13,Market Square,Riverside,20,member
557,2023-06-02 11:38:12,2023-06-02 11:59:12,Riverside,Harbor View,21,casual
550,2023-06-02 11:41:16,2023-06-02 11:54:16,Downtown,Pine Road,13,member
552,2023-06-02 11:51:54,2023-06-02 12:02:54,Lakeside,University,11,member
549,2023-06-02 11:55:49,2023-06-02 12:25:49,Maple Drive,Maple Drive,30,casual
543,2023-06-02 11:55:50,2023-06-02 12:39:50,Downtown,Riverside,44,member
560,2023-06-02 12:00:48,2023-06-02 12:29:48,Central Park,Riverside,29,casual
562,2023-06-02 12:00:50,2023-06-02 12:30:50,Tech Campus,Downtown,30,casual
559,2023-06-02 12:06:24,2023-06-02 12:18:24,University,Union Station,12,member
570,2023-06-02 12:07:31,2023-06-02 12:27:31,City Hall,Market Square,20,member
567,2023-06-02 12:09:00,2023-06-02 12:32:00,Midtown,Riverside,23,member
577,2023-06-02 12:09:49,2023-06-02 12:23:49,Pine Road,Central Park,14,member
563,2023-06-02 12:12:08,2023-06-02 12:40:08,Harbor View,Lakeside,28,member
561,2023-06-02 12:17:09,2023-06-02 12:20:09,Pine Road,Oak Avenue,3,member
569,2023-06-02 12:24:43,2023-06-02 12:53:43,Midtown,Maple Drive,29,casual
558,2023-06-02 12:25:06,2023-06-02 12:42:06,Lakeside,Lakeside,17,member
568,2023-06-02 12:27:24,2023-06-02 12:53:24,Riverside,Midtown,26,casual
564,2023-06-02 12:28:52,2023-06-02 12:50:52,Central Park,Riverside,22,member
573,2023-06-02 12:38:11,2023-06-02 12:47:11,Pine Road,University,9,member
571,2023-06-02 12:39:21,2023-06-02 13:01:21,City Hall,Tech Campus,22,casual
574,2023-06-02 12:42:43,2023-06-02 12:54:43,Tech Campus,Midtown,12,member
565,2023-06-02 12:44:17,2023-06-02 13:09:17,Pine Road,Elm Street,25,member
576,2023-06-02 12:51:58,2023-06-02 13:08:58,Union Station,Downtown,17,casual
566,2023-06-02 12:52:02,2023-06-02 13:16:02,Elm Street,Midtown,24,casual
572,2023-06-02 12:58:05,2023-06-02 13:26:05,Central Park,University,28,member
575,2023-06-02 12:58:31,2023-06-02 13:33:31,Pine Road,Tech Campus,35,casual
590,2023-06-02 13:07:44,2023-06-02 13:28:44,Maple Drive,Central Park,21,member
585,2023-06-02 13:14:44,2023-06-02 13:40:44,Riverside,Downtown,26,member
580,2023-06-02 13:22:20,2023-06-02 13:44:20,Harbor View,University,22,member
582,2023-06-02 13:24:26,2023-06-02 13:33:26,Elm Street,Harbor View,9,member
581,2023-06-02 13:26:38,2023-06-02 13:46:38,Lakeside,Pine Road,20,casual
579,2023-06-02 13:27:46,2023-06-02 13:44:46,Central Park,Central Park,17,casual
588,2023-06-02 13:29:09,2023-06-02 14:01:09,Downtown,Downtown,32,member
583,2023-06-02 13:31:34,2023-06-02 13:41:34,City Hall,Oak Avenue,10,casual
