incident_id,date,crime_type
10800,2022-01-27,DRUG OFFENSE
10801,27-Jan-2022,BURGLARY
10802,27-Jan-2022,OTHER
10803,01/27/2022,OTHER
10804,2022-01-27,THEFT
10805,01/27/2022,DRUG OFFENSE
10806,01/27/2022,VANDALISM
10807,01/27/2022,BURGLARY
10808,01/27/2022,OTHER
10809,01/27/2022,DRUG OFFENSE
10810,01/27/2022,ROBBERY
10811,27-Jan-2022,ROBBERY
10812,01/27/2022,BURGLARY
10813,01/27/2022,ASSAULT
10814,01/27/2022,BURGLARY
10815,27-Jan-2022,THEFT
10816,27-Jan-2022,ASSAULT
10817,2022-01-27,ROBBERY
10818,01/27/2022,THEFT
10819,01/27/2022,ASSAULT
10820,2022-01-27,FRAUD
10821,27-Jan-2022,BURGLARY
10822,01/27/2022,BURGLARY
10823,01/27/2022,FRAUD
10824,2022-01-27,BURGLARY
10825,2022-01-27,FRAUD
10826,01/27/2022,THEFT
10827,01/27/2022,ROBBERY
10828,01/28/2022,VANDALISM
10829,28-Jan-2022,FRAUD
10830,01/28/2022,ROBBERY
10831,01/28/2022,VANDALISM
10832,01/28/2022,OTHER
10833,01/28/2022,THEFT
10834,2022-01-28,THEFT
10835,2022-01-28,DRUG OFFENSE
10836,2022-01-28,BURGLARY
10837,01/28/2022,FRAUD
10838,2022-01-28,ROBBERY
10839,28-Jan-2022,VANDALISM
10840,2022-01-28,OTHER
10841,28-Jan-2022,BURGLARY
10842,28-Jan-2022,BURGLARY
10843,01/28/2022,FRAUD
10844,01/28/2022,DRUG OFFENSE
10845,2022-01-28,ASSAULT
10846,2022-01-28,DRUG OFFENSE
10847,28-Jan-2022,DRUG OFFENSE
10848,01/28/2022,ASSAULT
10849,2022-01-28,DRUG OFFENSE
10850,2022-01-28,FRAUD
10851,01/28/2022,DRUG OFFENSE
10852,2022-01-28,ROBBERY
10853,01/28/2022,THEFT
10854,01/28/2022,FRAUD
10855,2022-01-28,DRUG OFFENSE
10856,01/28/2022,FRAUD
10857,01/28/2022,VANDALISM
10858,28-Jan-2022,ROBBERY
10859,01/28/2022,BURGLARY
10860,28-Jan-2022,OTHER
10861,01/28/2022,THEFT
10862,01/29/2022,VANDALISM
10863,29-Jan-2022,ROBBERY
10864,29-Jan-2022,FRAUD
10865,2022-01-29,DRUG OFFENSE
10866,01/29/2022,ASSAULT
10867,29-Jan-2022,FRAUD
10868,2022-01-29,THEFT
10869,01/29/2022,VANDALISM
10870,01/29/2022,BURGLARY
10871,01/29/2022,DRUG OFFENSE
10872,29-Jan-2022,BURGLARY
10873,2022-01-29,VANDALISM
10874,01/29/2022,OTHER
10875,29-Jan-2022,ASSAULT
10876,2022-01-29,BURGLARY
10877,01/29/2022,ROBBERY
10878,2022-01-29,VANDALISM
10879,01/29/2022,DRUG OFFENSE
10880,01/29/2022,OTHER
10881,2022-01-29,DRUG OFFENSE
10882,01/29/2022,ROBBERY
10883,01/29/2022,BURGLARY
10884,2022-01-29,ASSAULT
10885,2022-01-29,ROBBERY
10886,2022-01-29,VANDALISM
10887,2022-01-29,BURGLARY
10888,01/29/2022,ROBBERY
10889,29-Jan-2022,VANDALISM
10890,01/29/2022,VANDALISM
10891,29-Jan-2022,BURGLARY
10892,2022-01-29,FRAUD
10893,01/29/2022,ROBBERY
10894,2022-01-29,THEFT
10895,2022-01-29,ASSAULT
10896,01/29/2022,FRAUD
10897,2022-01-29,DRUG OFFENSE
10898,2022-01-29,ASSAULT
10899,30-Jan-2022,ASSAULT
10900,30-Jan-2022,BURGLARY
10901,2022-01-30,THEFT
10902,2022-01-30,THEFT
10903,30-Jan-2022,OTHER
10904,2022-01-30,DRUG OFFENSE
10905,30-Jan-2022,ROBBERY
10906,30-Jan-2022,VANDALISM
10907,2022-01-30,FRAUD
10908,2022-01-30,VANDALISM
10909,2022-01-30,FRAUD
10910,2022-01-30,THEFT
10911,2022-01-30,THEFT
10912,2022-01-30,THEFT
10913,01/30/2022,DRUG OFFENSE
10914,2022-01-30,ASSAULT
10915,2022-01-30,THEFT
10916,01/30/2022,ROBBERY
10917,2022-01-30,DRUG OFFENSE
10918,30-Jan-2022,OTHER
10919,30-Jan-2022,ROBBERY
10920,2022-01-30,DRUG OFFENSE
10921,01/30/2022,OTHER
10922,01/30/2022,DRUG OFFENSE
10923,01/30/2022,THEFT
10924,30-Jan-2022,ASSAULT
10925,30-Jan-2022,THEFT
10926,2022-01-31,ASSAULT
10927,01/31/2022,ROBBERY
10928,2022-01-31,VANDALISM
10929,31-Jan-2022,ROBBERY
10930,2022-01-31,ASSAULT
10931,01/31/2022,ROBBERY
10932,31-Jan-2022,ROBBERY
10933,31-Jan-2022,ROBBERY
10934,2022-01-31,OTHER
10935,31-Jan-2022,DRUG OFFENSE
10936,01/31/2022,THEFT
10937,2022-01-31,OTHER
10938,2022-01-31,OTHER
10939,2022-01-31,THEFT
10940,01/31/2022,VANDALISM
10941,01/31/2022,OTHER
10942,01/31/2022,THEFT
10943,01/31/2022,ASSAULT
10944,31-Jan-2022,VANDALISM
10945,2022-01-31,FRAUD
10946,01/31/2022,THEFT
10947,31-Jan-2022,VANDALISM
10948,2022-01-31,BURGLARY
10949,01/31/2022,DRUG OFFENSE
10950,2022-01-31,OTHER
10951,01/31/2022,ASSAULT
10952,2022-01-31,VANDALISM
10953,01/31/2022,ASSAULT
10954,01/31/2022,VANDALISM
10955,2022-01-31,BURGLARY
10956,01/31/2022,DRUG OFFENSE
10957,31-Jan-2022,ROBBERY
10958,01/31/2022,FRAUD
10959,01-Feb-2022,ROBBERY
10960,2022-02-01,BURGLARY
10961,01-Feb-2022,OTHER
10962,02/01/2022,OTHER
10963,2022-02-01,DRUG OFFENSE
10964,02/01/2022,OTHER
10965,02/01/2022,OTHER
10966,2022-02-01,VANDALISM
10967,2022-02-01,ROBBERY
10968,2022-02-01,BURGLARY
10969,02/01/2022,OTHER
10970,02/01/2022,FRAUD
10971,02/01/2022,FRAUD
10972,2022-02-01,VANDALISM
10973,2022-02-01,ASSAULT
10974,02/01/2022,ASSAULT
10975,02/01/2022,THEFT
10976,01-Feb-2022,ROBBERY
10977,02/01/2022,ASSAULT
10978,02/01/2022,ROBBERY
10979,02/01/2022,ASSAULT
10980,01-Feb-2022,DRUG OFFENSE
10981,02/01/2022,DRUG OFFENSE
10982,01-Feb-2022,THEFT
10983,02/01/2022,BURGLARY
10984,02/01/2022,ASSAULT
10985,02/01/2022,ASSAULT
10986,2022-02-01,ASSAULT
10987,02/01/2022,OTHER
10988,02/01/2022,OTHER
10989,02/01/2022,FRAUD
10990,01-Feb-2022,THEFT
10991,02/01/2022,ASSAULT
10992,01-Feb-2022,THEFT
10993,01-Feb-2022,BURGLARY
10994,2022-02-01,FRAUD
10995,02-Feb-2022,OTHER
10996,02/02/2022,VANDALISM
10997,2022-02-02,OTHER
10998,2022-02-02,THEFT
10999,02/02/2022,THEFT
11000,02/02/2022,ASSAULT
11001,02/02/2022,OTHER
11002,02/02/2022,FRAUD
11003,02-Feb-2022,OTHER
11004,02-Feb-2022,ROBBERY
11005,02/02/2022,ROBBERY
11006,2022-02-02,OTHER
11007,02/02/2022,ROBBERY
11008,02-Feb-2022,FRAUD
11009,02-Feb-2022,ASSAULT
11010,02/02/2022,FRAUD
11011,02-Feb-2022,BURGLARY
11012,02-Feb-2022,BURGLARY
11013,02-Feb-2022,FRAUD
11014,02-Feb-2022,OTHER
11015,02/02/2022,DRUG OFFENSE
11016,02-Feb-2022,OTHER
11017,02/02/2022,ROBBERY
11018,02/02/2022,ASSAULT
11019,02/02/2022,DRUG OFFENSE
11020,02/02/2022,ASSAULT
11021,2022-02-03,ASSAULT
11022,02/03/2022,VANDALISM
11023,2022-02-03,FRAUD
11024,03-Feb-2022,ROBBERY
11025,03-Feb-2022,THEFT
11026,2022-02-03,BURGLARY
11027,2022-02-03,BURGLARY
11028,02/03/2022,VANDALISM
11029,02/03/2022,BURGLARY
11030,02/03/2022,OTHER
11031,2022-02-03,ROBBERY
11032,02/03/2022,ASSAULT
11033,02/03/2022,DRUG OFFENSE
11034,03-Feb-2022,OTHER
11035,2022-02-03,VANDALISM
11036,02/03/2022,ASSAULT
11037,03-Feb-2022,VANDALISM
11038,02/03/2022,ROBBERY
11039,02/03/2022,VANDALISM
11040,02/03/2022,ASSAULT
11041,2022-02-03,ROBBERY
11042,02/03/2022,ASSAULT
11043,2022-02-03,ROBBERY
11044,03-Feb-2022,OTHER
11045,2022-02-03,THEFT
11046,2022-02-03,OTHER
11047,03-Feb-2022,OTHER
11048,02/03/2022,BURGLARY
11049,2022-02-03,FRAUD
11050,02/03/2022,FRAUD
11051,2022-02-04,ASSAULT
11052,2022-02-04,OTHER
11053,02/04/2022,FRAUD
11054,04-Feb-2022,OTHER
11055,04-Feb-2022,BURGLARY
11056,2022-02-04,BURGLARY
11057,2022-02-04,ROBBERY
11058,02/04/2022,OTHER
11059,02/04/2022,VANDALISM
11060,02/04/2022,ROBBERY
11061,2022-02-04,VANDALISM
11062,04-Feb-2022,THEFT
11063,02/04/2022,BURGLARY
11064,04-Feb-2022,FRAUD
11065,02/04/2022,DRUG OFFENSE
11066,2022-02-04,OTHER
11067,2022-02-04,FRAUD
11068,04-Feb-2022,OTHER
11069,2022-02-04,ASSAULT
11070,2022-02-04,VANDALISM
11071,02/04/2022,THEFT
11072,02/04/2022,ASSAULT
11073,02/05/2022,VANDALISM
11074,05-Feb-2022,BURGLARY
11075,05-Feb-2022,FRAUD
11076,05-Feb-2022,OTHER
11077,02/05/2022,OTHER
11078,05-Feb-2022,THEFT
11079,2022-02-05,BURGLARY
11080,02/05/2022,OTHER
11081,02/05/2022,DRUG OFFENSE
11082,05-Feb-2022,FRAUD
11083,05-Feb-2022,THEFT
11084,05-Feb-2022,OTHER
11085,2022-02-05,OTHER
11086,02/05/2022,FRAUD
11087,02/05/2022,OTHER
11088,2022-02-05,BURGLARY
11089,02/05/2022,VANDALISM
11090,2022-02-05,FRAUD
11091,2022-02-05,ASSAULT
11092,02/05/2022,FRAUD
11093,02/05/2022,BURGLARY
11094,02/05/2022,DRUG OFFENSE
11095,02/05/2022,OTHER
11096,02/05/2022,THEFT
11097,05-Feb-2022,OTHER
11098,05-Feb-2022,THEFT
11099,02/05/2022,BURGLARY
11100,05-Feb-2022,BURGLARY
11101,06-Feb-2022,OTHER
11102,02/06/2022,ASSAULT
11103,02/06/2022,ROBBERY
11104,02/06/2022,ROBBERY
11105,02/06/2022,DRUG OFFENSE
11106,06-Feb-2022,VANDALISM
11107,2022-02-06,FRAUD
11108,02/06/2022,THEFT
11109,2022-02-06,DRUG OFFENSE
11110,2022-02-06,FRAUD
11111,06-Feb-2022,FRAUD
11112,02/06/2022,VANDALISM
11113,02/06/2022,VANDALISM
11114,02/06/2022,THEFT
11115,02/06/2022,VANDALISM
11116,02/06/2022,ROBBERY
11117,02/06/2022,DRUG OFFENSE
11118,02/06/2022,BURGLARY
11119,02/06/2022,ASSAULT
11120,2022-02-06,DRUG OFFENSE
11121,02/06/2022,BURGLARY
11122,06-Feb-2022,VANDALISM
11123,2022-02-06,THEFT
11124,06-Feb-2022,VANDALISM
11125,02/06/2022,THEFT
11126,06-Feb-2022,ASSAULT
11127,06-Feb-2022,OTHER
11128,06-Feb-2022,VANDALISM
11129,2022-02-06,BURGLARY
11130,06-Feb-2022,BURGLARY
11131,2022-02-06,BURGLARY
11132,02/06/2022,ASSAULT
11133,06-Feb-2022,ASSAULT
11134,07-Feb-2022,BURGLARY
11135,02/07/2022,BURGLARY
11136,07-Feb-2022,DRUG OFFENSE
11137,2022-02-07,DRUG OFFENSE
11138,07-Feb-2022,ROBBERY
11139,07-Feb-2022,DRUG OFFENSE
11140,07-Feb-2022,OTHER
11141,02/07/2022,ROBBERY
11142,02/07/2022,THEFT
11143,2022-02-07,DRUG OFFENSE
11144,02/07/2022,DRUG OFFENSE
11145,02/07/2022,ROBBERY
11146,2022-02-07,DRUG OFFENSE
11147,02/07/2022,ROBBERY
11148,02/07/2022,ROBBERY
11149,02/07/2022,THEFT
11150,02/07/2022,FRAUD
11151,2022-02-07,THEFT
11152,02/07/2022,BURGLARY
11153,2022-02-07,DRUG OFFENSE
11154,2022-02-07,ASSAULT
11155,02/07/2022,ASSAULT
11156,2022-02-07,VANDALISM
11157,02/07/2022,ROBBERY
11158,02/07/2022,THEFT
11159,02/07/2022,VANDALISM
11160,02/07/2022,THEFT
11161,07-Feb-2022,DRUG OFFENSE
11162,02/07/2022,FRAUD
11163,07-Feb-2022,ASSAULT
11164,07-Feb-2022,OTHER
11165,07-Feb-2022,FRAUD
11166,02/07/2022,ROBBERY
11167,02/07/2022,ROBBERY
11168,02/07/2022,ASSAULT
11169,02/07/2022,VANDALISM
11170,02/07/2022,DRUG OFFENSE
11171,02/08/2022,ASSAULT
11172,02/08/2022,ROBBERY
11173,2022-02-08,DRUG OFFENSE
11174,2022-02-08,FRAUD
11175,08-Feb-2022,OTHER
11176,08-Feb-2022,DRUG OFFENSE
11177,02/08/2022,FRAUD
11178,08-Feb-2022,ROBBERY
11179,02/08/2022,BURGLARY
11180,2022-02-08,ROBBERY
11181,02/08/2022,VANDALISM
11182,2022-02-08,DRUG OFFENSE
11183,02/08/2022,FRAUD
11184,02/08/2022,VANDALISM
11185,02/08/2022,DRUG OFFENSE
11186,2022-02-08,VANDALISM
11187,08-Feb-2022,VANDALISM
11188,02/08/2022,FRAUD
11189,02/08/2022,FRAUD
11190,2022-02-08,BURGLARY
11191,08-Feb-2022,ROBBERY
11192,02/08/2022,ASSAULT
11193,02/08/2022,ASSAULT
11194,02/08/2022,THEFT
11195,02/08/2022,THEFT
11196,02/08/2022,FRAUD
11197,02/08/2022,BURGLARY
11198,08-Feb-2022,ASSAULT
11199,2022-02-08,THEFT
11200,08-Feb-2022,VANDALISM
11201,02/09/2022,ASSAULT
11202,02/09/2022,FRAUD
11203,2022-02-09,OTHER
11204,2022-02-09,VANDALISM
11205,09-Feb-2022,ASSAULT
11206,09-Feb-2022,THEFT
11207,2022-02-09,VANDALISM
11208,02/09/2022,THEFT
11209,02/09/2022,DRUG OFFENSE
11210,02/09/2022,DRUG OFFENSE
11211,2022-02-09,ROBBERY
11212,2022-02-09,VANDALISM
11213,02/09/2022,DRUG OFFENSE
11214,09-Feb-2022,DRUG OFFENSE
11215,09-Feb-2022,VANDALISM
11216,09-Feb-2022,OTHER
11217,02/09/2022,VANDALISM
11218,09-Feb-2022,ASSAULT
11219,09-Feb-2022,DRUG OFFENSE
11220,2022-02-09,DRUG OFFENSE
11221,09-Feb-2022,ROBBERY
11222,09-Feb-2022,DRUG OFFENSE
11223,02/09/2022,DRUG OFFENSE
11224,09-Feb-2022,FRAUD
11225,2022-02-09,DRUG OFFENSE
11226,02/09/2022,VANDALISM
11227,2022-02-09,THEFT
11228,09-Feb-2022,BURGLARY
11229,02/09/2022,THEFT
11230,02/10/2022,OTHER
11231,10-Feb-2022,VANDALISM
11232,10-Feb-2022,DRUG OFFENSE
11233,02/10/2022,FRAUD
11234,2022-02-10,BURGLARY
11235,2022-02-10,BURGLARY
11236,10-Feb-2022,DRUG OFFENSE
11237,2022-02-10,VANDALISM
11238,02/10/2022,THEFT
11239,02/10/2022,FRAUD
11240,02/10/2022,DRUG OFFENSE
11241,02/10/2022,OTHER
11242,02/10/2022,VANDALISM
11243,10-Feb-2022,BURGLARY
11244,02/10/2022,BURGLARY
11245,2022-02-10,DRUG OFFENSE
11246,2022-02-10,OTHER
11247,10-Feb-2022,VANDALISM
11248,02/10/2022,FRAUD
11249,2022-02-10,FRAUD
11250,02/10/2022,BURGLARY
11251,2022-02-10,VANDALISM
11252,02/10/2022,FRAUD
11253,02/10/2022,VANDALISM
11254,2022-02-10,BURGLARY
11255,10-Feb-2022,VANDALISM
11256,2022-02-10,FRAUD
11257,2022-02-10,ASSAULT
11258,10-Feb-2022,THEFT
11259,2022-02-10,ASSAULT
11260,02/10/2022,ASSAULT
11261,02/10/2022,FRAUD
11262,02/10/2022,THEFT
11263,10-Feb-2022,ASSAULT
11264,10-Feb-2022,ROBBERY
11265,02/10/2022,OTHER
11266,02/11/2022,OTHER
11267,02/11/2022,VANDALISM
11268,2022-02-11,BURGLARY
11269,2022-02-11,BURGLARY
11270,02/11/2022,OTHER
11271,02/11/2022,THEFT
11272,02/11/2022,ROBBERY
11273,02/11/2022,THEFT
11274,11-Feb-2022,THEFT
11275,11-Feb-2022,BURGLARY
11276,02/11/2022,BURGLARY
11277,02/11/2022,VANDALISM
11278,02/11/2022,ROBBERY
11279,02/11/2022,ASSAULT
11280,02/11/2022,THEFT
11281,02/11/2022,FRAUD
11282,11-Feb-2022,ROBBERY
11283,11-Feb-2022,ROBBERY
11284,11-Feb-2022,FRAUD
11285,02/11/2022,THEFT
11286,11-Feb-2022,OTHER
11287,02/11/2022,OTHER
11288,11-Feb-2022,DRUG OFFENSE
11289,11-Feb-2022,ASSAULT
11290,2022-02-11,ASSAULT
11291,02/11/2022,FRAUD
11292,2022-02-11,THEFT
11293,02/11/2022,ASSAULT
11294,11-Feb-2022,FRAUD
11295,02/11/2022,FRAUD
11296,2022-02-11,DRUG OFFENSE
11297,2022-02-11,VANDALISM
11298,11-Feb-2022,THEFT
11299,2022-02-11,VANDALISM
11300,02/11/2022,DRUG OFFENSE
11301,02/11/2022,DRUG OFFENSE
11302,02/12/2022,THEFT
11303,12-Feb-2022,OTHER
11304,2022-02-12,BURGLARY
11305,02/12/2022,ASSAULT
11306,12-Feb-2022,BURGLARY
11307,2022-02-12,ASSAULT
11308,02/12/2022,ROBBERY
11309,02/12/2022,BURGLARY
11310,12-Feb-2022,VANDALISM
11311,02/12/2022,THEFT
11312,12-Feb-2022,ASSAULT
11313,12-Feb-2022,ROBBERY
11314,02/12/2022,THEFT
11315,12-Feb-2022,ASSAULT
11316,2022-02-12,VANDALISM
11317,2022-02-12,OTHER
11318,2022-02-12,BURGLARY
11319,2022-02-12,BURGLARY
11320,2022-02-12,BURGLARY
11321,02/12/2022,ASSAULT
11322,2022-02-12,VANDALISM
11323,2022-02-12,VANDALISM
11324,02/12/2022,DRUG OFFENSE
11325,12-Feb-2022,ROBBERY
11326,2022-02-12,FRAUD
11327,12-Feb-2022,FRAUD
11328,02/12/2022,FRAUD
11329,12-Feb-2022,BURGLARY
11330,12-Feb-2022,ROBBERY
11331,02/12/2022,DRUG OFFENSE
11332,02/12/2022,VANDALISM
11333,02/12/2022,OTHER
11334,2022-02-12,BURGLARY
11335,2022-02-12,VANDALISM
11336,12-Feb-2022,BURGLARY
11337,12-Feb-2022,OTHER
11338,12-Feb-2022,ROBBERY
11339,2022-02-12,BURGLARY
11340,12-Feb-2022,OTHER
11341,02/12/2022,FRAUD
11342,2022-02-12,DRUG OFFENSE
11343,02/12/2022,FRAUD
11344,2022-02-12,BURGLARY
11345,12-Feb-2022,ASSAULT
11346,02/13/2022,VANDALISM
11347,02/13/2022,FRAUD
11348,02/13/2022,FRAUD
11349,2022-02-13,FRAUD
11350,13-Feb-2022,VANDALISM
11351,02/13/2022,OTHER
11352,2022-02-13,OTHER
11353,02/13/2022,VANDALISM
11354,02/13/2022,THEFT
11355,2022-02-13,THEFT
11356,2022-02-13,OTHER
11357,2022-02-13,BURGLARY
11358,2022-02-13,THEFT
11359,2022-02-13,FRAUD
11360,2022-02-13,OTHER
11361,13-Feb-2022,OTHER
11362,13-Feb-2022,DRUG OFFENSE
11363,02/13/2022,VANDALISM
11364,2022-02-13,ROBBERY
11365,02/13/2022,BURGLARY
11366,02/13/2022,FRAUD
11367,2022-02-13,OTHER
11368,13-Feb-2022,VANDALISM
11369,13-Feb-2022,VANDALISM
11370,02/13/2022,OTHER
11371,2022-02-13,ROBBERY
11372,02/14/2022,THEFT
11373,2022-02-14,ASSAULT
11374,02/14/2022,THEFT
11375,14-Feb-2022,ASSAULT
11376,2022-02-14,BURGLARY
11377,02/14/2022,THEFT
11378,14-Feb-2022,OTHER
11379,02/14/2022,DRUG OFFENSE
11380,14-Feb-2022,OTHER
11381,14-Feb-2022,OTHER
11382,14-Feb-2022,FRAUD
11383,14-Feb-2022,VANDALISM
11384,2022-02-14,FRAUD
11385,2022-02-14,ROBBERY
11386,02/14/2022,ASSAULT
11387,02/14/2022,BURGLARY
11388,02/14/2022,FRAUD
11389,02/14/2022,ASSAULT
11390,02/14/2022,OTHER
11391,02/14/2022,DRUG OFFENSE
11392,14-Feb-2022,THEFT
11393,2022-02-14,BURGLARY
11394,14-Feb-2022,VANDALISM
11395,14-Feb-2022,VANDALISM
11396,02/14/2022,BURGLARY
11397,14-Feb-2022,FRAUD
11398,02/14/2022,ASSAULT
11399,2022-02-15,ASSAULT
11400,02/15/2022,DRUG OFFENSE
11401,02/15/2022,VANDALISM
11402,02/15/2022,OTHER
11403,2022-02-15,VANDALISM
11404,15-Feb-2022,DRUG OFFENSE
11405,02/15/2022,THEFT
11406,15-Feb-2022,BURGLARY
11407,15-Feb-2022,ROBBERY
11408,15-Feb-2022,VANDALISM
11409,02/15/2022,BURGLARY
11410,2022-02-15,FRAUD
11411,15-Feb-2022,ROBBERY
11412,2022-02-15,FRAUD
11413,2022-02-15,THEFT
11414,15-Feb-2022,BURGLARY
11415,02/15/2022,THEFT
11416,15-Feb-2022,THEFT
11417,2022-02-15,OTHER
11418,02/15/2022,OTHER
11419,15-Feb-2022,THEFT
11420,02/15/2022,FRAUD
11421,2022-02-15,THEFT
11422,02/15/2022,OTHER
11423,15-Feb-2022,VANDALISM
11424,2022-02-15,BURGLARY
11425,2022-02-15,FRAUD
11426,2022-02-15,OTHER
11427,02/15/2022,OTHER
11428,2022-02-15,BURGLARY
11429,02/15/2022,FRAUD
11430,15-Feb-2022,VANDALISM
11431,02/15/2022,ASSAULT
11432,2022-02-15,THEFT
11433,2022-02-15,OTHER
11434,02/15/2022,FRAUD
11435,15-Feb-2022,DRUG OFFENSE
11436,2022-02-15,VANDALISM
11437,2022-02-15,ROBBERY
11438,02/15/2022,ROBBERY
11439,15-Feb-2022,VANDALISM
11440,02/15/2022,DRUG OFFENSE
11441,02/15/2022,ASSAULT
11442,15-Feb-2022,ROBBERY
11443,02/15/2022,FRAUD
11444,02/15/2022,DRUG OFFENSE
11445,02/15/2022,FRAUD
11446,15-Feb-2022,OTHER
11447,02/16/2022,OTHER
11448,16-Feb-2022,OTHER
11449,02/16/2022,BURGLARY
11450,16-Feb-2022,BURGLARY
11451,02/16/2022,BURGLARY
11452,02/16/2022,DRUG OFFENSE
11453,2022-02-16,ROBBERY
11454,02/16/2022,ASSAULT
11455,02/16/2022,ASSAULT
11456,02/16/2022,DRUG OFFENSE
11457,16-Feb-2022,BURGLARY
11458,2022-02-16,FRAUD
11459,02/16/2022,FRAUD
11460,16-Feb-2022,FRAUD
11461,02/16/2022,ASSAULT
11462,16-Feb-2022,ROBBERY
11463,16-Feb-2022,OTHER
11464,02/16/2022,BURGLARY
11465,02/16/2022,THEFT
11466,02/16/2022,BURGLARY
11467,02/16/2022,THEFT
11468,02/16/2022,VANDALISM
11469,16-Feb-2022,ROBBERY
11470,02/16/2022,VANDALISM
11471,02/16/2022,OTHER
11472,16-Feb-2022,BURGLARY
11473,2022-02-16,THEFT
11474,16-Feb-2022,ROBBERY
11475,16-Feb-2022,DRUG OFFENSE
11476,16-Feb-2022,OTHER
11477,02/16/2022,THEFT
11478,16-Feb-2022,THEFT
11479,2022-02-16,VANDALISM
11480,2022-02-16,FRAUD
11481,16-Feb-2022,BURGLARY
11482,2022-02-16,BURGLARY
11483,2022-02-16,VANDALISM
11484,2022-02-16,ROBBERY
11485,2022-02-17,OTHER
11486,17-Feb-2022,ROBBERY
11487,2022-02-17,OTHER
11488,02/17/2022,OTHER
11489,2022-02-17,OTHER
11490,02/17/2022,ASSAULT
11491,17-Feb-2022,ASSAULT
11492,02/17/2022,THEFT
11493,17-Feb-2022,BURGLARY
11494,02/17/2022,FRAUD
11495,02/17/2022,ROBBERY
11496,02/17/2022,VANDALISM
11497,02/17/2022,VANDALISM
11498,2022-02-17,DRUG OFFENSE
11499,02/17/2022,BURGLARY
11500,02/17/2022,ASSAULT
11501,2022-02-17,ROBBERY
11502,2022-02-17,BURGLARY
11503,2022-02-17,DRUG OFFENSE
11504,2022-02-17,ASSAULT
11505,02/17/2022,ASSAULT
11506,2022-02-17,ROBBERY
11507,02/17/2022,OTHER
11508,02/17/2022,THEFT
11509,17-Feb-2022,FRAUD
11510,02/17/2022,DRUG OFFENSE
11511,2022-02-17,DRUG OFFENSE
11512,17-Feb-2022,FRAUD
11513,2022-02-17,OTHER
11514,17-Feb-2022,OTHER
11515,2022-02-17,FRAUD
11516,17-Feb-2022,VANDALISM
11517,02/17/2022,FRAUD
11518,02/17/2022,BURGLARY
11519,02/17/2022,ASSAULT
11520,2022-02-17,ROBBERY
11521,2022-02-17,OTHER
11522,02/17/2022,ASSAULT
11523,02/17/2022,BURGLARY
11524,2022-02-17,VANDALISM
11525,17-Feb-2022,ROBBERY
11526,2022-02-17,ROBBERY
11527,2022-02-17,ASSAULT
11528,2022-02-17,OTHER
11529,02/17/2022,ASSAULT
11530,17-Feb-2022,ASSAULT
11531,2022-02-17,ASSAULT
11532,02/18/2022,DRUG OFFENSE
11533,2022-02-18,ASSAULT
11534,18-Feb-2022,FRAUD
11535,2022-02-18,OTHER
11536,02/18/2022,ASSAULT
11537,02/18/2022,VANDALISM
11538,18-Feb-2022,FRAUD
11539,18-Feb-2022,ROBBERY
11540,18-Feb-2022,DRUG OFFENSE
11541,18-Feb-2022,VANDALISM
11542,02/18/2022,VANDALISM
11543,2022-02-18,VANDALISM
11544,02/18/2022,DRUG OFFENSE
11545,2022-02-18,OTHER
11546,18-Feb-2022,VANDALISM
11547,2022-02-18,OTHER
11548,02/18/2022,FRAUD
11549,18-Feb-2022,ASSAULT
11550,02/18/2022,ROBBERY
11551,02/18/2022,ROBBERY
11552,2022-02-18,BURGLARY
11553,18-Feb-2022,THEFT
11554,2022-02-18,FRAUD
11555,18-Feb-2022,VANDALISM
11556,02/18/2022,VANDALISM
11557,02/18/2022,BURGLARY
11558,02/18/2022,THEFT
11559,18-Feb-2022,FRAUD
11560,02/18/2022,ASSAULT
11561,2022-02-18,VANDALISM
11562,18-Feb-2022,THEFT
11563,02/18/2022,ROBBERY
11564,18-Feb-2022,VANDALISM
11565,02/18/2022,ASSAULT
11566,2022-02-18,THEFT
11567,2022-02-18,BURGLARY
11568,19-Feb-2022,DRUG OFFENSE
11569,19-Feb-2022,THEFT
11570,2022-02-19,THEFT
11571,02/19/2022,DRUG OFFENSE
11572,02/19/2022,THEFT
11573,02/19/2022,OTHER
11574,02/19/2022,VANDALISM
11575,02/19/2022,DRUG OFFENSE
11576,02/19/2022,ROBBERY
11577,2022-02-19,ROBBERY
11578,02/19/2022,THEFT
11579,19-Feb-2022,BURGLARY
11580,19-Feb-2022,ASSAULT
11581,02/19/2022,THEFT
11582,02/19/2022,ROBBERY
11583,02/19/2022,BURGLARY
11584,2022-02-19,THEFT
11585,19-Feb-2022,VANDALISM
11586,02/19/2022,BURGLARY
11587,02/19/2022,THEFT
11588,19-Feb-2022,THEFT
11589,19-Feb-2022,ASSAULT
11590,02/19/2022,VANDALISM
11591,19-Feb-2022,THEFT
11592,19-Feb-2022,OTHER
11593,02/19/2022,VANDALISM
11594,2022-02-19,OTHER
11595,02/19/2022,BURGLARY
11596,19-Feb-2022,VANDALISM
11597,2022-02-19,VANDALISM
11598,2022-02-19,FRAUD
11599,2022-02-19,VANDALISM
11600,19-Feb-2022,VANDALISM
11601,20-Feb-2022,BURGLARY
11602,2022-02-20,OTHER
11603,20-Feb-2022,BURGLARY
11604,20-Feb-2022,THEFT
