Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
8130.6,0.86546855,0.97826135,-1.56959226,0.05906657,0.25940755,-0.32769071,0.03856503,0.27681244,0.53816724,0.15676548,-1.63249337,0.28019491,1.48624903,0.11961799,-0.81015398,-0.52345179,-1.74483168,-2.25140167,-0.77375414,-0.08198741,0.47221883,0.54490728,1.12061439,0.62590629,-0.72406746,-1.39097297,0.57099899,0.90091195,236.8,0
8135.9,0.35212516,0.1528807,-0.40223746,0.63454003,-0.39777513,0.76578316,0.46452404,-1.41444719,-0.11782483,-0.34862608,-1.24462291,0.70393826,0.0528849,0.71006536,-1.86050935,-1.11641682,0.33352952,-1.97039708,0.08741045,-0.20481834,-0.62051902,-0.6645499,0.97259257,1.76839589,-1.16074948,-0.17366291,0.49736893,1.30813681,119.32,0
8406.5,1.03973166,1.65091735,-1.29304024,0.39681544,1.8062216,-0.50958098,0.03593979,-1.17436155,1.64556662,-1.13360108,0.64588538,-1.96658397,-0.86224806,0.22223924,-1.11363854,-0.25536374,-1.34019592,0.08893867,-1.18217219,-1.06058279,0.26567162,-1.90441029,0.63104402,-0.81644737,1.59699925,-0.52536708,-0.88204048,0.10806373,337.34,0
8459.0,0.08339223,0.30196212,-0.04564407,0.52360777,1.26269941,0.11973118,-0.49308687,-0.58690018,-0.02090422,0.59331383,-0.77955656,0.9464207,0.67560641,0.25539862,0.38078389,-1.51357937,-1.9463952,0.70371031,-0.08672568,1.46394479,-0.34907121,-0.42886857,-0.4690657,1.67373789,1.05689163,-0.96486198,-1.66042624,-1.43791755,244.25,0
8459.3,0.04478286,-0.03888011,1.22064441,0.6918431,-1.01175987,0.03957093,-0.79727002,-1.0059453,-1.05730923,0.09141151,1.35620729,-0.87507942,0.73191743,0.0688135,2.03181917,0.28032198,-1.40099556,0.05065474,-1.37663421,0.34490438,1.13549413,-0.19561505,-1.20788231,0.53331496,-1.15328646,0.39421614,1.54548842,-1.05981156,284.19,0
8493.0,-1.20512531,-0.80926914,-0.17066715,0.51281147,-1.29395886,-0.24981027,0.35986373,0.7515619,-0.69134927,0.67984292,1.16193893,-1.31489496,-0.07561738,-1.27339522,-1.07641474,0.46654508,1.6781369,0.54528708,-0.01294895,0.16955984,0.21718851,-0.83493032,-0.84409796,0.43954731,0.03587744,-0.91076419,1.01544649,-0.81390731,131.57,0
8495.4,1.44608489,0.04035654,-0.25197884,0.04217369,0.18362313,1.71021012,0.37528624,0.28777497,-1.22026108,1.74418457,-0.54714645,-0.14818215,-0.87229145,0.8065755,0.99421314,-0.81412802,-1.59561444,-0.95086866,0.78980854,1.27354804,-0.48225864,-0.12820787,-1.09472162,1.35516352,1.26147834,1.5305331,-0.85128475,0.49162783,705.81,0
8563.9,1.91812816,0.34447813,1.29765587,-0.87362266,-0.38043775,0.45958641,0.52509314,0.4759981,-0.36400919,1.85480786,-0.4458966,-1.47198247,-0.92390171,0.44240206,-1.07260958,0.83651287,1.03446362,0.56446348,0.29568868,-0.46147286,0.86614847,-0.47350888,0.13170425,2.32798074,-1.42198031,0.05285376,-0.86639122,-0.73935476,47.25,0
8639.0,-1.5420426,2.36236653,-1.3705685,1.75713141,0.88052765,0.7503846,-0.87353095,-0.62072331,-1.67721837,1.23098725,-0.55551038,-0.79946813,1.06448818,-0.55714757,-0.51943017,-0.82737872,1.06720885,-0.19790554,-2.12477431,0.35858476,0.29434689,0.97961895,1.93772237,1.56436778,-0.55936337,0.00181872,1.27705946,0.08657352,135.37,0
8728.0,-0.55223307,-0.02600876,0.61915341,-0.58738233,-1.45599833,-0.17519803,-0.41781074,-1.94411118,0.8848145,0.7529711,0.28561262,-1.71210768,1.68269085,1.1920165,-0.97417022,-0.5854896,0.08667285,-0.24994936,-0.14029099,0.53369407,2.12244785,-2.24967644,-0.14539571,-0.09382125,0.28012359,-1.38595123,-0.59718308,-0.04213364,70.29,0
8729.4,-0.01065865,-0.11537527,-0.99234827,-1.26701654,0.45062005,-0.70840261,-0.02105664,-0.24771713,0.97028405,0.27996334,0.30647066,-0.2865158,-0.13800539,-0.3399026,0.2496023,-1.72409501,-0.01975033,0.36755671,0.39326177,-1.07749148,-0.42110677,-0.38077497,-0.53997174,-1.2168656,-1.08643225,0.00909449,0.38548313,0.14799307,129.87,0
8761.9,0.15358479,1.42401719,-0.5939961,0.10259438,0.52034633,-0.24213173,-1.14882122,0.30788461,-0.42105425,0.53118833,-0.52580539,-0.05836012,-0.28498603,0.08883424,-0.52164241,0.75237504,0.50126611,0.73146217,0.22268904,0.49457424,1.43106557,0.41658013,-0.81913042,0.19356499,-0.69811521,0.52120314,-0.97433947,-1.3334157,513.0,0
8889.1,0.73140358,-0.22301373,-1.18414376,0.32507558,0.98224696,0.23211993,0.13484316,0.19360382,0.3599703,-1.57010357,0.50110146,-0.86353514,1.44519208,0.06159759,-0.50599655,1.30833877,0.65446075,-0.68299316,0.34561173,-0.42282251,1.33790016,-1.11299098,0.12656265,-0.6956332,-0.52620441,0.89577686,-1.37151927,-1.43096571,11.09,0
8892.6,-1.61185223,-1.08583891,0.73156681,-0.59749894,-1.84209504,-1.00850515,0.33616096,-0.97691038,0.35302118,0.32068574,-3.14502472,0.31491031,-0.84326679,0.14631947,-0.78632924,0.25781736,-0.04459667,-1.04005135,-1.16225074,0.28804786,0.14352285,-0.55537795,-0.99642894,0.85210155,-0.25904558,0.8703056,1.41529768,-0.52695198,104.98,0
8984.9,0.37643616,-0.41586097,-1.22607047,-1.17524134,1.07199246,0.71464405,0.06951858,0.31238145,-1.20181671,-1.7234173,0.47874975,0.00275067,-0.49005328,0.86797414,-1.737572,0.27303989,-1.50419638,-0.29278609,-0.0907424,-0.33992235,0.50279625,-0.4855613,-1.18025307,-0.17875271,-1.03735315,-1.23679705,0.74852801,0.17088638,273.07,0
9095.9,0.76802363,-0.4389654,2.65841421,0.01006163,-1.12138554,-0.384317,0.31853545,0.46989111,-0.53099828,-0.69797405,0.58511836,-0.43251118,0.07870906,0.19653649,-0.02117876,-0.77578645,0.67588472,-1.09819823,-0.2632422,-0.50605718,1.22706474,1.03068784,-0.47495676,-0.78622049,-0.98643884,0.6853666,-0.85421941,-1.14287515,252.52,0
9137.1,-0.90939997,-1.13241396,1.99632822,0.02884649,0.63879382,-1.31504558,0.06407566,1.81742832,2.14604593,1.04469054,0.70935256,1.48813144,0.25925248,0.01997323,0.13322489,0.30620665,1.02798629,-0.2712689,-0.73651335,1.2410896,2.05204431,-0.77715818,0.88278219,0.10514163,0.29551952,-0.53008861,-0.02565034,-0.44814586,102.01,0
9166.5,-0.31571289,0.18827368,0.27886667,1.20503074,1.33807937,0.5591424,0.83288757,-0.80038986,0.01695597,0.63093137,-1.56690365,1.02305162,0.33599042,1.37851173,-1.39797597,0.67913487,0.65014168,-0.48819628,-0.00732185,-0.5221811,-0.19271735,-0.29987037,0.08503801,-1.24618725,-0.08124241,-1.02629521,-0.48306871,-0.95425612,61.48,0
9189.1,-0.9458819,-0.06712317,0.29820679,0.59626496,1.54328195,9.871e-05,0.9080304,0.58942388,-2.603852,-1.19279946,-0.07032037,1.74474994,0.16211793,1.20693688,-0.29502242,0.89667637,-1.24876536,-0.37221883,0.61521681,1.01896133,0.57342785,-0.23467687,0.21341343,-0.96232973,0.29281497,-0.96710548,-0.5557255,1.01060185,105.15,0
9511.6,0.01555237,-0.53071747,-0.04557549,-1.04829302,-1.11238519,-1.32401383,0.9846623,0.11903569,0.05724951,1.01691609,0.67949332,-0.39542373,0.63419759,-0.10919224,0.03264244,0.18895004,0.07807112,0.56900424,0.02207386,1.02046051,1.24093236,0.48758476,0.87740954,0.96666394,-1.79110335,0.27439508,-0.10091201,1.36301838,322.08,0
9661.1,-0.03268421,0.62922586,1.30624671,-0.35084354,-0.17860647,-0.07543785,-0.28000975,-1.44551215,-0.0883532,0.41411699,-2.9815811,0.9853011,0.41103646,-0.4528514,0.65562168,-1.18614487,0.51275337,-1.78093305,0.60935063,1.33575672,-0.14623217,1.59833634,-0.60449724,0.91810445,-0.60871263,-0.38950591,-0.36054738,0.3160104,234.11,0
9683.0,-2.04830109,0.06176513,-0.37987697,-0.64188718,0.12183313,1.00292059,-1.54707161,0.24078509,-0.44961354,0.08608687,-0.75178991,0.14384133,-1.07217047,-0.02029043,-0.26030282,-1.66525739,0.41826926,-2.81185729,-0.37568553,-1.49058717,0.25700842,-0.33604953,0.81696108,-0.20210673,-0.21296958,1.12059975,-0.46482005,-0.02969125,444.56,0
9799.6,2.02252161,-0.4093292,-0.94204992,-1.35636113,-0.29669081,1.12059744,2.03579032,-0.38194614,0.4048302,0.5798444,0.44276889,-0.94428889,0.87329459,0.66679041,-1.57589038,0.52093912,0.48699449,-0.89165277,-0.92926047,1.29349627,0.64809176,1.99298715,-1.25058025,-0.5002367,-0.64314848,-0.81503102,-0.72815053,-0.01838384,290.87,0
9941.9,1.48106253,0.44365661,1.35336101,0.59176512,-1.25592825,0.31261689,2.0552495,1.34590068,-1.56212891,1.9013738,1.18474723,-3.50270454,2.39672588,0.10264127,-0.427017,-1.49228812,2.72132625,-0.03964378,0.15902697,0.67376105,0.57572809,-0.99021498,-0.20100592,-0.22404503,1.10794493,-1.71095567,1.68700776,1.1889242,50.36,0
10013.4,0.49170698,0.02146911,0.83435276,0.96736823,0.00032464,-1.65416124,-0.66548827,0.57295261,1.08344927,0.72167638,0.12853522,0.36075396,0.2249709,-1.26855304,-0.78572818,-0.38325418,-1.01505299,-1.02119946,1.63869011,1.35719087,-0.09913228,0.75058677,0.24247199,-0.40981484,-0.65466337,0.4912637,-1.45429773,-0.20680995,6.52,0
10044.1,0.31738136,-1.35470685,1.01639504,-1.29243435,1.24882178,-1.43686658,0.9480166,2.30396042,-0.44215527,0.13088201,1.19485467,1.25026489,0.45391275,-1.34920239,-1.27453991,-0.62073245,1.30525883,-0.96044739,-1.38530852,1.25750109,0.64118065,-1.46876652,-0.55120792,0.31636907,0.97054168,0.22111577,-0.62337747,0.31751366,176.45,0
10089.2,-1.24646767,0.21513192,-0.81845556,0.35075907,-0.63017549,-1.24855204,-0.02991152,-0.31494213,0.43670862,0.32974431,0.30639157,0.4015603,0.17119415,-1.02147696,0.59179829,2.1017549,-0.57181532,-0.74816502,0.04068081,-0.02814963,-1.36684173,0.34078048,-1.87296226,0.64209117,-0.65607964,0.98777111,0.35430518,-0.57516823,159.2,0
10133.6,1.00655944,0.55120861,-0.20841504,-1.15495361,0.67300948,0.48580061,-1.42577998,0.40912994,0.88762634,-0.15249855,0.1876788,-0.76432984,-1.75007198,0.52183069,-0.08788591,0.42960265,-0.23477902,-0.26035644,0.16229517,-0.06332116,0.86627915,-0.42388936,-1.4443974,0.14411301,-1.30320328,-2.53397461,-1.09677984,-0.4385885,110.99,0
10237.7,-0.5442573,0.26496864,-0.58949887,0.68579262,0.563031,-0.36698101,-0.35142064,-0.54177919,-0.04806694,-1.0925895,0.24985066,0.59237522,1.28951567,0.23061189,-0.11520008,0.36095406,-1.03176114,1.09904226,0.62021628,0.42845422,1.36651373,-0.19178929,-0.74851952,1.01681502,-1.19660001,-0.42628505,-1.29923923,0.46212511,204.84,0
10306.9,-0.61416124,0.37130852,1.94289908,0.88046715,3.34004141,0.57477468,0.2615327,-0.01634626,0.81183614,1.69975815,-0.05242702,0.8900861,0.58991981,0.22586753,1.3646498,-1.44831636,0.60807299,-0.75220326,-0.92411141,0.21599036,-1.76839108,0.86133881,1.28933705,-0.5964786,-0.84964326,-0.37922802,-0.1119276,-1.51894023,21.74,0
10324.9,0.22439984,-0.5989049,-0.32449597,-2.02288845,0.25386004,1.91772021,1.29272909,0.12296624,0.55886346,-0.99345124,-0.64852127,-1.58052936,-0.96886675,-1.56225862,-1.07341759,0.92819224,0.24416092,1.48171625,0.02401089,0.51839969,-2.68925583,-1.7131416,-1.64309157,-1.05132422,0.06567159,-2.71667218,1.18420105,1.30469483,219.31,0
10346.7,-0.53761288,0.30882995,0.22425611,1.52520671,-0.04001968,-0.92565313,0.49117337,-0.12037803,-0.83194971,-0.61003408,1.29266694,0.84940309,-0.75702336,-0.2869129,-0.64900346,1.161535,0.17871015,-1.80381071,-0.65944534,0.29080584,1.18332855,1.2667969,-0.67230255,-1.14272344,1.94818394,0.0262488,0.47482509,-1.78266454,339.36,0
10463.8,0.50709767,0.20248096,0.41341745,-0.57008552,0.48775865,0.04675009,0.96202817,0.422865,0.31801033,-0.55479002,-0.22333602,1.09589919,-1.49103919,0.20619699,-1.14468646,-2.31678364,-1.01955076,1.06796957,-1.21457241,-1.10053195,2.01800636,-1.63629801,1.45402642,0.21661532,-1.47468316,0.72333953,-0.93095776,-0.39154475,347.73,0
10526.6,0.86824244,-0.0370769,-0.46984682,-0.25361155,-0.79393538,0.10363757,-0.51673017,0.17000127,-0.1948545,0.19039517,1.36667936,0.86181092,-1.35348444,-0.96038779,-0.56068648,0.51771528,-0.24191551,2.15405705,0.70986844,-1.2602785,-0.498369,-0.32688736,0.11815595,1.29025561,2.17422995,1.64753315,1.46171386,-0.13511062,161.35,0
10587.9,0.79129705,-1.31913985,0.43350385,1.57715084,0.31619722,-0.15507222,-0.94307626,0.07003882,-1.69069604,0.53981329,-0.9161029,-0.7201859,-1.75165356,0.52703932,0.81983957,0.12680926,0.23546166,0.87245427,1.71483736,-0.36942453,0.20201612,0.21402262,0.32597148,-0.91940656,0.5433236,-0.18743403,-0.57303225,-0.35764933,297.17,0
10612.5,-0.60000529,0.10215351,2.88820768,0.97104426,0.50607499,-1.30457169,-0.0951445,0.40394936,-1.95163792,-0.0686506,-0.09283439,0.52511968,-0.38197906,1.9380286,0.48443123,0.04334584,0.61060366,1.19122326,0.63315918,0.8846751,0.27663252,-0.72737396,-0.35061699,-1.09723655,0.60755653,-1.89528029,-0.2313268,0.35048894,445.0,0
10681.2,-0.50522088,0.90810093,0.10620809,-0.99973968,-0.06658575,1.50310974,-1.17318187,-0.33411836,-0.24590346,0.13119095,-0.05008331,1.99831116,2.10384894,1.09445994,0.67098997,-1.47579165,-0.88171966,0.38447124,0.60648672,1.11398587,0.5961798,0.66687146,-0.64820254,-1.9189909,1.19876436,0.18727238,0.43854814,-2.26440799,50.15,0
10759.5,0.44316801,1.86418001,-1.32723933,-1.52454451,-1.41470173,-0.62738698,-0.60987971,-1.66211228,1.35013525,0.02202102,-1.06933357,-2.43432188,1.4739254,-1.50150588,1.00847593,-1.13665108,1.62335534,1.46932168,-0.76393198,-2.21751939,1.93625597,0.63443838,0.69947541,0.96368001,-0.11671622,-2.27643664,0.16942403,0.50628891,235.33,0
10924.1,-1.4398149,-0.14772806,1.25003332,0.71257163,-2.87522055,-1.18587656,-2.03269987,1.07191552,1.0413685,1.6808712,0.52706104,-1.07217634,-0.9460078,-0.38760463,1.42209994,-0.78308242,-0.82566011,-0.94649018,-0.06764185,0.67197935,-1.40616753,3.09883384,0.77107862,-2.03690146,-2.53967303,1.36194485,0.02786127,2.39062325,232.63,0
11077.9,0.9810305,-0.07858728,-0.14839868,0.01247425,-0.77591371,-1.10072136,-0.50789833,-0.68429536,-0.06380565,-1.49051885,-0.85723555,0.09845347,0.032047,1.33983435,0.60247632,1.2063541,1.78428324,-0.98743284,0.07291062,0.43368467,2.04438724,0.50263556,0.48253101,-0.6255255,-1.26681862,0.25208481,0.32538945,1.1076784,276.42,0
11173.9,-0.92142023,-0.0719525,1.55347143,0.77719384,-0.8188432,0.44820589,0.29885746,0.39819748,-1.43910163,0.63170962,-1.44637926,-0.79707754,0.71276788,0.8072328,-0.15324647,0.73046479,0.01953181,-0.53372862,-0.60482058,-1.01293911,-1.04146682,-0.3696115,-0.96177654,-0.64869518,-0.2816681,0.09946807,0.59560396,1.61725073,1.13,0
11181.4,-1.24873372,0.89832346,-0.14108016,-2.52906944,-1.71784406,1.36822165,1.33027634,-0.12539671,-0.79823072,-0.30027862,-1.28607586,-0.25393116,1.74699432,-0.62559547,-0.79439714,-1.34393243,0.20571149,-0.94990376,0.65042009,-0.30859699,1.68130898,0.59131894,0.47701838,-1.40681833,0.02410022,0.30378019,0.34286655,0.35540687,118.64,0
11290.0,0.10072184,0.98655477,-1.68248366,0.63904796,-0.13662912,-1.38524458,0.80888119,-0.53189391,1.82002621,-0.19750254,0.01248358,-0.36963847,-0.6747774,-1.00203179,1.77788497,3.46554679,-0.05850447,0.28523326,0.66254107,0.90274132,-0.09416215,-0.48780182,-1.19550556,-2.65343307,0.74819309,1.03858094,-0.09343527,-0.87705573,114.52,0
11335.6,0.73992551,1.27037318,0.46108978,-0.87567749,1.95903735,1.37695899,-1.34173322,-0.21765161,0.75839177,0.41406457,-0.74361124,1.3965676,0.37471644,0.16710639,-0.8057237,-1.14580613,0.11201908,1.8045987,-0.65211979,-0.1953182,0.94875534,0.27638299,0.41711875,-1.38743773,0.72978278,-1.63652937,-1.14903942,-0.72297938,317.74,0
11549.2,-0.24552448,-1.57772658,2.38965077,-0.94998404,0.37264113,0.20135182,-0.56476928,-0.25193462,0.93542376,-1.2547761,-0.9216371,0.35305561,0.22844605,0.38954963,1.64176425,1.46362687,-1.11938681,1.82043685,-2.01817083,-0.42384567,0.79277134,0.20412504,-0.75384375,0.21679067,-0.96107253,0.63023633,1.60764732,0.0877781,135.14,0
11594.5,-0.44030391,-0.46389987,-0.66631431,2.07869232,-1.57233458,0.08478659,-0.14917434,0.31872824,0.4977396,1.69372914,-0.57781995,-0.97439837,-1.05184395,0.91893333,-0.05099571,0.67074522,-1.72056439,-0.13966394,1.54801587,1.90746796,0.60831759,1.49653368,-0.30331929,-0.67975609,-0.07264512,-0.43218027,1.52244367,2.70977973,235.78,0
11635.3,-0.6566699,1.27633889,-0.86985347,0.91969342,-0.87163893,-1.27808168,0.51305688,-0.80295114,-1.39715257,-1.23148136,-0.38992832,-0.17869418,-0.59943103,0.43804947,-1.26659837,0.88235895,1.60940855,0.93426743,-1.08990087,0.65204724,0.49049433,-1.98536982,-0.94078786,-0.06237073,0.48550168,0.09019965,0.07477109,1.58799704,319.73,0
11708.7,-1.13094452,-0.60734895,-1.7977357,0.64287959,-0.22486886,-0.46991274,-0.14081394,-1.38329353,0.92816969,1.60755721,-1.61233708,-1.08617898,1.34149762,-0.60910684,-0.75529515,0.48668312,0.08733985,-0.73159486,-1.34831682,-0.7831868,-0.98883785,0.8134145,0.19042412,-1.41043013,-1.39234379,-0.36317366,-0.10717924,0.8781,24.09,0
11748.0,-0.7617055,-0.23185495,-1.10666317,1.26611194,-0.66391043,-0.74665427,-0.82897116,0.94866441,1.43540059,-1.22384813,-0.28222847,0.02097406,0.92217191,-0.64684344,1.35281591,-0.57727382,-0.20433024,-0.7361307,-0.43195676,-0.38592264,-0.83737791,-0.20053563,-0.84234448,-2.28880974,1.53286805,-0.44947706,0.846447,0.32061189,134.75,0
11896.3,-0.29055732,0.95257145,-0.85749004,0.79252333,0.19673652,0.67390704,-0.4380329,1.4445935,0.99522512,0.48073814,0.27639647,-1.49294456,0.68426437,1.32469873,-0.59034494,0.59337008,0.19719544,1.34109235,1.63166129,-0.09905377,0.60165509,2.18358351,-0.01759442,0.23424564,-0.00137213,0.86683571,-1.25307439,-0.31041139,361.53,0
12000.4,-0.10441179,-0.24389892,0.1713076,-0.47644256,-0.12958399,0.56244955,1.18930253,-1.26585598,0.09725147,0.15409755,-1.14323403,-0.99739886,-0.87057982,-0.48289085,0.44431696,0.4773729,0.27387154,-0.68372039,0.55908278,-1.73288239,-0.58304175,0.53213647,-0.66184753,0.31347209,0.46309027,0.23604522,-0.73837681,-0.71491812,23.25,0
12009.9,-1.26618684,-2.04744167,0.84784173,-0.42484618,-0.58034752,1.47685018,0.49214183,-0.15995667,-0.96948831,1.84060918,1.20659978,-1.82129675,0.2879535,0.52833042,0.18454414,-0.07326095,0.26799371,0.30065108,0.5129749,0.67643286,0.07061705,-1.80504028,-0.58146446,1.74104378,0.20543227,0.37283562,-0.20561789,-0.35913971,256.56,0
12107.6,0.28925234,-0.0351668,0.30397736,-1.12477662,0.83663193,-0.0844744,0.89093798,-0.01296814,-0.08320805,1.88210844,-0.50772681,1.0663228,-0.07856873,0.84888444,-0.93689875,0.61935101,-0.10328409,-0.49045397,-0.8170208,-1.98537406,-0.8745764,0.28293273,-0.03281843,1.11897578,-0.0156959,-0.68993543,0.66511643,-1.01501213,337.46,0
12199.7,0.80515412,1.04752165,0.97401533,-0.00042726,-0.22129063,0.60124299,-1.55267982,-0.06684745,0.13192535,-0.4541694,0.97933923,0.3681849,0.05770801,0.14751348,-0.64281495,0.62998738,1.60741563,-0.48386383,0.74427189,-0.45342158,1.28850209,0.28429335,-0.29514364,-0.25530424,0.13511388,0.59148748,-1.35826061,-0.24760422,122.9,0
12307.6,0.39921835,-0.02446956,1.60036965,0.25745796,-0.03450832,-1.56557317,1.11684732,1.32211231,1.75015036,-2.34316923,-0.76534517,-0.25889164,0.00874904,1.71758058,0.24544037,0.80638393,1.25118434,-1.52511157,0.14527016,1.76511439,-0.09085022,0.23037912,0.72543813,-0.95045784,0.23208206,0.7130103,-1.69104307,1.04436097,172.82,0
12548.7,0.72638727,0.72155608,0.22544711,0.30299928,0.33118571,1.54578039,0.27816975,-0.62376318,0.70183305,-1.14791005,-0.25145433,0.83150759,-2.35727269,-0.36623656,3.46222456,0.54325711,0.18533993,1.46071684,-1.12775118,-1.09654096,-2.15555238,-0.30113079,0.23886768,-0.48475291,-0.32381901,0.7590462,-1.81594698,0.49273994,221.84,0
12560.5,-0.48671988,-0.12176242,-0.78179245,2.09214937,1.30358963,-1.58086586,1.07011114,0.55483706,0.83331216,1.43747714,0.89101977,0.12472834,-0.75459239,1.19260239,-0.67372603,0.64000881,-0.08475897,1.6427654,-0.75288228,-0.00367199,-0.76749692,-0.03163876,1.01484287,-1.40992993,0.41023002,-0.59855941,-2.85786472,0.88751479,146.24,0
12621.0,1.97664158,1.05583349,-0.50564774,-0.91718942,-0.12847991,0.61649067,0.90103064,-0.95949005,-0.25215547,1.20294671,0.94791985,2.24828405,-1.71480106,1.45969675,-0.99046224,-0.09372637,-1.59467088,-1.31471247,-1.80159652,1.3381054,-0.04476738,1.15601843,-2.09756905,-1.04851288,0.49882524,0.40248646,0.26729862,-0.29574263,61.71,0
12789.8,0.43081814,0.80738211,-0.92899592,-0.99613987,1.35099364,-0.76687812,0.98352033,0.59261122,0.28922919,0.47781039,-1.54174552,-0.97081619,-0.16491289,-1.26672123,-0.06545202,0.26318702,0.50140604,0.42796842,-0.17336553,0.03003001,1.32712079,-0.15194211,-0.59664444,-0.24455637,-1.28580544,0.26822775,-0.90863903,0.40529081,100.33,0
13069.8,-1.75512068,0.00864456,-1.06226315,1.9231137,0.59005565,0.15958376,-1.25929168,0.06410946,0.52347204,-0.71785882,0.7609151,0.22958606,-0.53233717,2.09009555,0.67220186,-0.44984202,1.74613516,2.04183365,-0.03716413,0.55840023,-1.45966222,0.99998893,1.23550329,0.14648582,-0.60013323,-1.84614048,1.69817303,0.7323018,140.78,0
13170.2,0.5908497,-0.0707744,-0.43307095,-0.01743636,2.79163077,0.60832498,-0.41852718,-1.41620627,0.19338408,0.45175732,-0.87446969,0.33432816,0.59036519,1.76443671,0.54215434,0.71359096,0.34134631,-0.90918786,0.53182791,-0.1141787,-1.33109315,0.17453676,0.15238411,0.48706265,-1.25306635,-1.42356266,0.86352205,1.1683651,89.4,0
13177.9,-0.13753471,2.07344062,0.93888456,-0.64742911,-1.54970818,-0.72083564,-0.64804569,0.71746766,1.28454973,0.90983043,0.14723643,0.22503833,-0.10566795,-0.96815157,0.48834366,-0.01478076,0.91118675,1.32412688,-0.62215495,0.19286703,-1.16084503,0.96368676,0.53436535,0.06109258,-0.93753162,-0.03351934,-0.36797801,-1.65486939,84.61,0
13184.3,0.10490984,-1.13607429,0.18247652,0.86068825,-0.41798756,0.33137184,0.47491037,-1.53198611,-0.71955548,0.10267866,-0.42949294,0.78798616,-0.54423992,0.28368474,0.98689994,1.13013042,0.39970876,-2.46822199,-0.02665043,1.18422028,0.9659153,0.83803368,-1.61155071,1.12159491,-0.70147442,-0.44044629,-0.74274589,0.80715482,47.7,0
